job_id,title,city,experience_level,employment_type,salary_min,salary_max,skills,source_platform,salary_avg
1215,Software Engineer,Hyderabad,Entry,Full-time,341711,592742,"React, Git, Python, Java, SQL",Indeed,467226.5
1216,QA Engineer,Chennai,Mid,Contract,655385,879510,"Automation, Python, Selenium, Manual Testing",Indeed,767447.5
1217,Database Administrator,Delhi,Mid,Full-time,1084395,1363336,"Linux, Backup & Recovery, SQL",Glassdoor,1223865.5
1218,Cloud Engineer,Gurgaon,Mid,Contract,1075676,1151450,"Python, Kubernetes, Azure, Docker, AWS",Naukri,1113563.0
1219,Data Analyst,Mumbai,Senior,Contract,2255625,2326729,"SQL, Power BI, Python, Tableau, Excel",Naukri,2291177.0
1220,QA Engineer,Gurgaon,Senior,Internship,1247646,1492409,"Automation, Manual Testing, Selenium, Python, SQL",LinkedIn,1370027.5
1221,Software Engineer,Gurgaon,Entry,Internship,334773,461576,"Java, Python",Naukri,398174.5
1222,QA Engineer,Gurgaon,Mid,Contract,916276,1082577,"Manual Testing, Python, SQL",Naukri,999426.5
1223,Data Scientist,Chennai,Senior,Full-time,2169329,2408609,"Python, Pandas",Naukri,2288969.0
1224,Business Analyst,Gurgaon,Senior,Full-time,2074700,2192865,"Tableau, SQL",Glassdoor,2133782.5
1225,Database Administrator,Bangalore,Mid,Internship,1034271,1299836,"Backup & Recovery, Linux",Indeed,1167053.5
1226,Cloud Engineer,Gurgaon,Senior,Full-time,1417313,1505581,"Python, AWS, Docker, Kubernetes",Glassdoor,1461447.0
1227,Machine Learning Engineer,Chennai,Mid,Full-time,1017098,1193606,"PyTorch, Python, TensorFlow",Naukri,1105352.0
1228,Data Scientist,Gurgaon,Mid,Internship,779538,906947,"Machine Learning, Statistics, Pandas, SQL, Python",Naukri,843242.5
1229,QA Engineer,Pune,Entry,Contract,375610,432410,"SQL, Automation, Python",Naukri,404010.0
1230,Web Developer,Pune,Mid,Internship,973858,1139165,"CSS, Node.js, HTML, React",Indeed,1056511.5
1231,Business Analyst,Mumbai,Mid,Full-time,905780,1035198,"Tableau, SQL, Excel",LinkedIn,970489.0
1232,Machine Learning Engineer,Kolkata,Senior,Internship,1557375,1697608,"AWS, PyTorch, SQL",Glassdoor,1627491.5
1233,Machine Learning Engineer,Gurgaon,Mid,Contract,852734,948710,"SQL, Python, PyTorch, AWS, TensorFlow",Naukri,900722.0
1234,Software Engineer,Mumbai,Mid,Full-time,745917,955468,"Python, SQL",Naukri,850692.5
1235,Database Administrator,Remote,Mid,Contract,1043414,1308082,"MySQL, Backup & Recovery, Linux",LinkedIn,1175748.0
1236,Data Analyst,Hyderabad,Mid,Contract,635230,756395,"SQL, Python",Indeed,695812.5
1237,QA Engineer,Mumbai,Senior,Internship,1583117,1813917,"Manual Testing, Python, Selenium",Naukri,1698517.0
1238,Data Analyst,Delhi,Senior,Full-time,1598488,1840727,"Excel, Power BI",Indeed,1719607.5
1239,Data Analyst,Mumbai,Entry,Contract,499669,702045,"Python, SQL, Power BI, Tableau, Excel",Naukri,600857.0
1240,Data Scientist,Gurgaon,Entry,Internship,321859,496648,"Python, SQL, Machine Learning",LinkedIn,409253.5
1241,Database Administrator,Remote,Mid,Contract,825315,1101057,"Linux, MySQL",LinkedIn,963186.0
1242,QA Engineer,Remote,Senior,Full-time,1727953,1975756,"Automation, SQL, Manual Testing, Selenium, Python",Glassdoor,1851854.5
1243,Cloud Engineer,Kolkata,Mid,Contract,757096,876354,"Docker, Python, Kubernetes",Indeed,816725.0
1244,Cloud Engineer,Delhi,Senior,Full-time,1582059,1759875,"Docker, Kubernetes",Glassdoor,1670967.0
1245,Database Administrator,Pune,Entry,Internship,476416,606275,"Linux, Backup & Recovery",LinkedIn,541345.5
1246,Cloud Engineer,Mumbai,Entry,Full-time,355893,486423,"Docker, Kubernetes, AWS, Azure",LinkedIn,421158.0
1247,QA Engineer,Remote,Entry,Internship,340996,441302,"Manual Testing, Automation, SQL, Selenium, Python",Naukri,391149.0
1248,Cloud Engineer,Remote,Mid,Contract,741234,851192,"Kubernetes, Docker, Azure, AWS",Glassdoor,796213.0
1249,Web Developer,Chennai,Mid,Internship,761489,922978,"React, HTML, CSS, Node.js, JavaScript",Indeed,842233.5
1250,Machine Learning Engineer,Pune,Senior,Internship,1240851,1505424,"TensorFlow, PyTorch, AWS",Glassdoor,1373137.5
1251,Machine Learning Engineer,Chennai,Entry,Internship,385376,581670,"TensorFlow, SQL, AWS",Glassdoor,483523.0
1252,Data Scientist,Mumbai,Entry,Internship,489490,665235,"Python, Statistics, Machine Learning, SQL, Pandas",Naukri,577362.5
1253,Web Developer,Remote,Senior,Full-time,1412734,1477444,"JavaScript, Node.js, CSS, React",Glassdoor,1445089.0
1254,Data Scientist,Pune,Mid,Internship,1006450,1248457,"SQL, Pandas, Machine Learning, Statistics, Python",LinkedIn,1127453.5
1255,Cloud Engineer,Gurgaon,Entry,Internship,450138,643422,"Python, Docker, Kubernetes, AWS",Naukri,546780.0
1256,Data Engineer,Chennai,Entry,Internship,495893,777781,"SQL, ETL, Spark",Indeed,636837.0
1257,Software Engineer,Chennai,Mid,Full-time,955293,1189858,"SQL, Java, Git, React",Indeed,1072575.5
1258,Business Analyst,Noida,Mid,Full-time,1036036,1224552,"Tableau, Power BI",Glassdoor,1130294.0
1259,Data Analyst,Noida,Senior,Contract,1885915,2143044,"Power BI, Tableau, Python, SQL, Excel",LinkedIn,2014479.5
1260,QA Engineer,Kolkata,Entry,Contract,341477,600822,"Automation, Python",LinkedIn,471149.5
1261,QA Engineer,Mumbai,Senior,Contract,2103760,2368129,"Python, Automation, SQL, Selenium",LinkedIn,2235944.5
1262,Machine Learning Engineer,Pune,Entry,Internship,438337,693101,"Python, SQL, PyTorch, TensorFlow, AWS",Indeed,565719.0
1263,QA Engineer,Bangalore,Mid,Full-time,769022,930996,"SQL, Manual Testing, Automation",LinkedIn,850009.0
1264,Machine Learning Engineer,Gurgaon,Senior,Contract,1943745,2227903,"TensorFlow, AWS, Python",Naukri,2085824.0
1265,Web Developer,Hyderabad,Entry,Contract,457790,755383,"CSS, JavaScript",LinkedIn,606586.5
1266,Data Scientist,Chennai,Mid,Contract,709475,812349,"SQL, Statistics, Pandas, Python",Naukri,760912.0
1267,Software Engineer,Bangalore,Mid,Internship,664545,933214,"Java, Git, SQL, React, Python",Naukri,798879.5
1268,Data Analyst,Gurgaon,Mid,Full-time,707810,959918,"Tableau, SQL, Python, Power BI, Excel",Glassdoor,833864.0
1269,Data Engineer,Hyderabad,Entry,Contract,458557,602506,"AWS, SQL, Python, ETL",Glassdoor,530531.5
1270,Cloud Engineer,Gurgaon,Mid,Contract,658716,956415,"AWS, Python, Azure, Docker, Kubernetes",Indeed,807565.5
1271,Data Scientist,Chennai,Mid,Full-time,827619,1125591,"SQL, Python, Machine Learning, Pandas",Indeed,976605.0
1272,Database Administrator,Delhi,Entry,Full-time,336893,609037,"MySQL, SQL, Linux",Indeed,472965.0
1273,Cloud Engineer,Pune,Entry,Full-time,316038,522329,"Docker, Python, Kubernetes",Glassdoor,419183.5
1274,Business Analyst,Noida,Entry,Full-time,435947,525630,"Power BI, SQL, Communication",Naukri,480788.5
1275,Data Analyst,Mumbai,Mid,Internship,927843,1075670,"Tableau, Power BI, SQL, Python",Indeed,1001756.5
1276,Machine Learning Engineer,Gurgaon,Entry,Contract,337838,627326,"Python, SQL, PyTorch, AWS, TensorFlow",LinkedIn,482582.0
1277,Data Scientist,Chennai,Entry,Full-time,410069,477455,"Statistics, Pandas",Naukri,443762.0
1278,Business Analyst,Gurgaon,Senior,Contract,1201513,1333152,"Communication, Power BI, SQL, Excel, Tableau",Naukri,1267332.5
1279,QA Engineer,Hyderabad,Senior,Internship,2397976,2499431,"Manual Testing, Automation, Selenium",Glassdoor,2448703.5
1280,Software Engineer,Hyderabad,Senior,Contract,2046910,2170913,"Python, React",LinkedIn,2108911.5
1281,Web Developer,Delhi,Entry,Contract,421149,646354,"CSS, JavaScript, Node.js, React",Indeed,533751.5
1282,Data Engineer,Bangalore,Senior,Contract,1300701,1558894,"SQL, Python, AWS",Glassdoor,1429797.5
1283,Data Analyst,Pune,Entry,Internship,303070,503039,"Python, Power BI, SQL, Excel, Tableau",Glassdoor,403054.5
1284,Software Engineer,Remote,Mid,Contract,830614,911499,"React, SQL, Python, Java",Indeed,871056.5
1285,Web Developer,Gurgaon,Mid,Contract,650595,875710,"Node.js, JavaScript, HTML, CSS",Glassdoor,763152.5
1286,Business Analyst,Bangalore,Senior,Full-time,1676315,1846228,"SQL, Power BI",Naukri,1761271.5
1287,Data Engineer,Delhi,Mid,Internship,890087,1186384,"Spark, SQL",Glassdoor,1038235.5
1288,Business Analyst,Mumbai,Senior,Contract,1665268,1918668,"Excel, Power BI",Naukri,1791968.0
1289,Cloud Engineer,Pune,Senior,Contract,1960545,2151960,"Python, Azure, Kubernetes",LinkedIn,2056252.5
1290,Data Engineer,Pune,Entry,Contract,339859,531632,"SQL, ETL, Python, Spark, AWS",Naukri,435745.5
1291,Business Analyst,Noida,Senior,Internship,1875117,1960800,"SQL, Tableau, Excel, Power BI",Glassdoor,1917958.5
1292,Software Engineer,Remote,Senior,Full-time,2060619,2147398,"Git, Python, Java",LinkedIn,2104008.5
1293,Business Analyst,Noida,Entry,Contract,350691,465852,"SQL, Excel, Communication, Tableau",Glassdoor,408271.5
1294,Business Analyst,Remote,Entry,Full-time,416229,503560,"Power BI, SQL, Tableau, Communication",Naukri,459894.5
1295,Cloud Engineer,Kolkata,Mid,Contract,913758,1087256,"Kubernetes, Docker, AWS",LinkedIn,1000507.0
1296,Cloud Engineer,Remote,Senior,Full-time,1347645,1628391,"Docker, AWS, Azure, Python",Glassdoor,1488018.0
1297,Data Scientist,Gurgaon,Senior,Contract,1553277,1832978,"Machine Learning, SQL, Pandas, Python, Statistics",Glassdoor,1693127.5
1298,QA Engineer,Chennai,Senior,Contract,2237108,2506446,"Python, Selenium, SQL, Automation, Manual Testing",Naukri,2371777.0
1299,Web Developer,Kolkata,Mid,Internship,949688,1218918,"JavaScript, HTML, React, Node.js",Indeed,1084303.0
1300,Database Administrator,Remote,Entry,Full-time,454949,618658,"SQL, Linux, Backup & Recovery, MySQL",Glassdoor,536803.5
1301,QA Engineer,Noida,Senior,Contract,1426068,1630822,"Automation, Selenium",LinkedIn,1528445.0
1302,Data Scientist,Chennai,Entry,Internship,488295,733411,"Machine Learning, Statistics",Glassdoor,610853.0
1303,Database Administrator,Kolkata,Senior,Internship,2105544,2330936,"MySQL, Oracle",LinkedIn,2218240.0
1304,Data Analyst,Chennai,Senior,Internship,2064328,2324540,"Python, Power BI",LinkedIn,2194434.0
1305,Machine Learning Engineer,Chennai,Senior,Full-time,1780140,1947058,"PyTorch, SQL",Indeed,1863599.0
1306,Web Developer,Mumbai,Entry,Contract,405203,652681,"CSS, React, HTML, Node.js",Indeed,528942.0
1307,Machine Learning Engineer,Kolkata,Senior,Internship,1841382,1917936,"SQL, PyTorch",Naukri,1879659.0
1308,QA Engineer,Pune,Mid,Full-time,738768,1013156,"SQL, Automation, Manual Testing, Python, Selenium",Glassdoor,875962.0
1309,Data Engineer,Bangalore,Mid,Full-time,905055,1036457,"Spark, SQL, AWS, Python",LinkedIn,970756.0
1310,Software Engineer,Hyderabad,Entry,Internship,338211,575876,"React, SQL, Python, Java",Glassdoor,457043.5
1311,Business Analyst,Delhi,Entry,Internship,358936,524944,"Excel, Tableau",LinkedIn,441940.0
1312,Web Developer,Gurgaon,Entry,Contract,357403,471720,"React, CSS, HTML",Naukri,414561.5
1313,Data Analyst,Mumbai,Mid,Contract,853374,1123032,"Python, Excel, Tableau, SQL, Power BI",LinkedIn,988203.0
1314,QA Engineer,Delhi,Mid,Internship,826133,973186,"Manual Testing, SQL, Python, Automation",Indeed,899659.5
1315,Data Scientist,Pune,Senior,Contract,1717777,1976327,"Python, Statistics, Machine Learning",Indeed,1847052.0
1316,Machine Learning Engineer,Remote,Entry,Contract,391315,629420,"SQL, PyTorch, AWS",Naukri,510367.5
1317,Data Analyst,Remote,Mid,Internship,909887,1074230,"Excel, SQL",Glassdoor,992058.5
1318,Cloud Engineer,Kolkata,Mid,Internship,849889,1127319,"AWS, Docker, Python",LinkedIn,988604.0
1319,Web Developer,Delhi,Senior,Contract,2229302,2392241,"React, CSS, JavaScript",LinkedIn,2310771.5
1320,Database Administrator,Kolkata,Mid,Internship,721930,921314,"MySQL, Backup & Recovery, SQL, Linux, Oracle",Indeed,821622.0
1321,QA Engineer,Hyderabad,Entry,Contract,408451,649915,"Manual Testing, Automation, SQL",LinkedIn,529183.0
1322,Data Engineer,Bangalore,Entry,Contract,331326,468302,"Python, AWS",Glassdoor,399814.0
1323,QA Engineer,Noida,Senior,Internship,2194904,2281213,"Manual Testing, Selenium, Automation, SQL",Glassdoor,2238058.5
1324,Data Engineer,Noida,Senior,Internship,1390284,1488666,"AWS, SQL, Python, Spark",Indeed,1439475.0
1325,Data Scientist,Gurgaon,Mid,Contract,735144,790491,"Pandas, Python",LinkedIn,762817.5
1326,Machine Learning Engineer,Pune,Entry,Contract,303297,354518,"SQL, PyTorch, Python, TensorFlow",LinkedIn,328907.5
1327,Data Scientist,Mumbai,Entry,Full-time,440303,547548,"Python, SQL, Machine Learning, Statistics",Glassdoor,493925.5
1328,QA Engineer,Gurgaon,Entry,Contract,339020,602499,"Selenium, Automation, SQL, Python, Manual Testing",Naukri,470759.5
1329,Web Developer,Chennai,Entry,Contract,435918,529797,"React, CSS",Naukri,482857.5
1330,QA Engineer,Remote,Entry,Internship,472618,666267,"Python, Selenium, SQL, Automation, Manual Testing",Indeed,569442.5
1331,Software Engineer,Pune,Mid,Internship,698744,956900,"Java, SQL, React, Python, Git",Naukri,827822.0
1332,Cloud Engineer,Chennai,Entry,Contract,468610,571283,"Docker, Azure, Kubernetes, AWS",Glassdoor,519946.5
1333,Web Developer,Noida,Senior,Internship,1990766,2062363,"HTML, React, Node.js, CSS, JavaScript",Glassdoor,2026564.5
1334,QA Engineer,Delhi,Mid,Internship,1004143,1233463,"Automation, Selenium",Glassdoor,1118803.0
1335,Software Engineer,Delhi,Entry,Contract,382222,626013,"React, Java",Naukri,504117.5
1336,Data Analyst,Noida,Mid,Internship,881943,945688,"Tableau, Excel, Power BI, Python, SQL",Naukri,913815.5
1337,Software Engineer,Gurgaon,Entry,Full-time,486754,620721,"Python, Git",Naukri,553737.5
1338,Software Engineer,Remote,Senior,Full-time,2000039,2104048,"SQL, Java",LinkedIn,2052043.5
1339,Software Engineer,Chennai,Senior,Internship,1678930,1826390,"Java, Python, React, SQL, Git",Naukri,1752660.0
1340,Business Analyst,Remote,Senior,Full-time,1771714,1928984,"Communication, Tableau",Indeed,1850349.0
1341,Business Analyst,Mumbai,Mid,Internship,914640,967374,"SQL, Communication, Tableau, Power BI, Excel",Glassdoor,941007.0
1342,Data Scientist,Pune,Entry,Full-time,348066,538821,"SQL, Machine Learning, Statistics, Pandas",Glassdoor,443443.5
1343,Web Developer,Delhi,Senior,Contract,1748403,1826843,"React, CSS",Indeed,1787623.0
1344,Data Scientist,Gurgaon,Senior,Full-time,2286797,2346154,"Statistics, Python, Pandas, Machine Learning, SQL",Naukri,2316475.5
1345,Business Analyst,Hyderabad,Entry,Full-time,414281,625583,"Communication, Excel, Tableau, SQL",LinkedIn,519932.0
1346,Cloud Engineer,Mumbai,Entry,Full-time,449107,502832,"Docker, Python, AWS",Indeed,475969.5
1347,Machine Learning Engineer,Mumbai,Mid,Internship,799247,889380,"AWS, Python, SQL, PyTorch",LinkedIn,844313.5
1348,Software Engineer,Gurgaon,Mid,Internship,636376,907474,"React, SQL, Git",LinkedIn,771925.0
1349,Data Engineer,Kolkata,Entry,Full-time,329193,558699,"AWS, Python",Indeed,443946.0
1350,QA Engineer,Pune,Senior,Internship,1280593,1368207,"Manual Testing, Selenium",Indeed,1324400.0
1351,Business Analyst,Remote,Entry,Internship,448623,529986,"SQL, Tableau, Communication",LinkedIn,489304.5
1352,Database Administrator,Noida,Senior,Contract,2011109,2178987,"Linux, Backup & Recovery, MySQL",Indeed,2095048.0
1353,Database Administrator,Pune,Mid,Contract,1061082,1205489,"MySQL, Backup & Recovery, Linux",Glassdoor,1133285.5
1354,Data Engineer,Delhi,Mid,Internship,987976,1043464,"ETL, SQL, Python, AWS, Spark",Naukri,1015720.0
1355,Cloud Engineer,Noida,Entry,Contract,392521,497073,"Kubernetes, Python, Azure, Docker, AWS",Naukri,444797.0
1356,Business Analyst,Chennai,Mid,Internship,948847,1103411,"Tableau, Excel, SQL",Indeed,1026129.0
1357,Software Engineer,Mumbai,Senior,Contract,1962136,2248158,"React, Git, Python, SQL, Java",Naukri,2105147.0
1358,Business Analyst,Gurgaon,Entry,Contract,470980,639552,"Tableau, Communication, SQL, Power BI",LinkedIn,555266.0
1359,Software Engineer,Kolkata,Mid,Contract,801478,1097138,"Python, Git, Java, SQL, React",Naukri,949308.0
1360,QA Engineer,Pune,Senior,Contract,2381459,2633110,"Python, Manual Testing, Selenium",Indeed,2507284.5
1361,Business Analyst,Gurgaon,Mid,Contract,668448,918364,"Power BI, SQL, Tableau, Communication, Excel",Naukri,793406.0
1362,Data Scientist,Bangalore,Entry,Internship,323579,455707,"SQL, Pandas, Python, Statistics",LinkedIn,389643.0
1363,Data Scientist,Remote,Mid,Contract,1074226,1341347,"Statistics, Machine Learning, Pandas, Python, SQL",Indeed,1207786.5
1364,Web Developer,Kolkata,Entry,Full-time,342796,501634,"Node.js, React",Naukri,422215.0
1365,Data Engineer,Kolkata,Senior,Contract,1789791,2020660,"Python, SQL, AWS",Glassdoor,1905225.5
1366,Data Scientist,Pune,Entry,Internship,399449,574460,"Python, Machine Learning, SQL",Glassdoor,486954.5
1367,QA Engineer,Pune,Senior,Full-time,2231310,2529456,"SQL, Selenium, Manual Testing, Python",Glassdoor,2380383.0
1368,Data Engineer,Remote,Entry,Contract,403184,693508,"Python, SQL, ETL",Indeed,548346.0
1369,Machine Learning Engineer,Hyderabad,Mid,Contract,1019072,1198767,"AWS, SQL",Indeed,1108919.5
1370,Data Engineer,Delhi,Mid,Contract,746929,933357,"AWS, ETL",Naukri,840143.0
1371,Data Engineer,Mumbai,Entry,Internship,417684,581179,"Python, ETL, AWS, SQL",Indeed,499431.5
1372,Data Scientist,Kolkata,Mid,Full-time,1057200,1350088,"Pandas, Python",LinkedIn,1203644.0
1373,Web Developer,Mumbai,Mid,Internship,803631,863063,"React, JavaScript, CSS, Node.js",Glassdoor,833347.0
1374,Business Analyst,Chennai,Senior,Internship,1748589,1943392,"Communication, Power BI, Excel",Naukri,1845990.5
1375,Data Scientist,Hyderabad,Mid,Contract,1069667,1149426,"SQL, Python",Indeed,1109546.5
1376,Software Engineer,Pune,Entry,Full-time,340371,540293,"Java, React, Git",Indeed,440332.0
1377,Data Analyst,Chennai,Senior,Full-time,2166290,2381703,"SQL, Tableau, Python, Power BI",LinkedIn,2273996.5
1378,Software Engineer,Hyderabad,Senior,Full-time,1392069,1443075,"Python, React, Java, SQL, Git",Naukri,1417572.0
1379,Machine Learning Engineer,Kolkata,Senior,Internship,1613767,1849427,"AWS, TensorFlow, SQL, PyTorch, Python",Naukri,1731597.0
1380,Database Administrator,Kolkata,Entry,Full-time,346098,447929,"MySQL, Oracle, Backup & Recovery, SQL",LinkedIn,397013.5
1381,Data Scientist,Pune,Entry,Full-time,342578,496037,"Pandas, Statistics, Machine Learning, SQL",Indeed,419307.5
1382,Software Engineer,Delhi,Mid,Contract,726233,915313,"SQL, React",Indeed,820773.0
1383,Data Engineer,Bangalore,Entry,Internship,390236,676871,"Spark, AWS",LinkedIn,533553.5
1384,Data Scientist,Gurgaon,Senior,Contract,1385035,1518501,"Pandas, Python, Machine Learning, SQL",LinkedIn,1451768.0
1385,Machine Learning Engineer,Chennai,Mid,Internship,861984,990691,"PyTorch, TensorFlow, Python, AWS, SQL",Glassdoor,926337.5
1386,Machine Learning Engineer,Gurgaon,Mid,Internship,1084151,1342883,"SQL, AWS, TensorFlow, Python, PyTorch",Glassdoor,1213517.0
1387,Business Analyst,Bangalore,Mid,Internship,799993,1078123,"Communication, Power BI, SQL",Naukri,939058.0
1388,Business Analyst,Pune,Senior,Contract,1585686,1692569,"SQL, Communication",Naukri,1639127.5
1389,Database Administrator,Delhi,Entry,Full-time,305683,486053,"MySQL, Backup & Recovery, Linux, Oracle, SQL",Indeed,395868.0
1390,Software Engineer,Remote,Mid,Internship,828121,1126458,"Git, Java, Python",Glassdoor,977289.5
1391,Data Scientist,Chennai,Entry,Contract,375843,462930,"Pandas, Statistics, Python",Glassdoor,419386.5
1392,Business Analyst,Bangalore,Mid,Contract,683153,821909,"Tableau, Communication, Power BI, SQL",Indeed,752531.0
1393,QA Engineer,Kolkata,Entry,Internship,489990,637862,"SQL, Python, Selenium",Indeed,563926.0
1394,Data Analyst,Chennai,Mid,Full-time,709815,1007430,"Excel, Power BI, Python, Tableau",Glassdoor,858622.5
1395,Web Developer,Chennai,Senior,Contract,1607639,1894055,"JavaScript, CSS, Node.js",Indeed,1750847.0
1396,QA Engineer,Mumbai,Senior,Internship,2381321,2554463,"SQL, Selenium",Naukri,2467892.0
1397,Business Analyst,Remote,Entry,Full-time,438735,617432,"Tableau, Power BI, SQL, Excel, Communication",Indeed,528083.5
1398,Software Engineer,Pune,Mid,Full-time,848379,963019,"Java, SQL, Python",Indeed,905699.0
